"id","sku","name","description","short_description","breadcrumb","images","attribute_0_value","attribute_0_name","regular_price"
"hj158","#CF019","Xe hoa CF 019",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-019.jpg","Bình thường","Kích thước",5000000
"hj158","#CF019","Xe hoa CF 019",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-019.jpg","Lớn hơn (+30%)","Kích thước",6500000
"2jskt","#CF020","Xe hoa CF 020",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-020.jpg","Bình thường","Kích thước",5000000
"2jskt","#CF020","Xe hoa CF 020",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-020.jpg","Lớn hơn (+30%)","Kích thước",6500000
"24j2","#CF021","Xe hoa CF 021",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-021.jpg","Bình thường","Kích thước",3000000
"24j2","#CF021","Xe hoa CF 021",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-021.jpg","Lớn hơn (+30%)","Kích thước",3900000
"hydnct","#CF022","Xe hoa CF 022",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-022.jpg","Bình thường","Kích thước",4000000
"hydnct","#CF022","Xe hoa CF 022",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-022.jpg","Lớn hơn (+30%)","Kích thước",5200000
"4jllk","#CF023","Xe hoa CF 023",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-023.jpg","Bình thường","Kích thước",4000000
"4jllk","#CF023","Xe hoa CF 023",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-023.jpg","Lớn hơn (+30%)","Kích thước",5200000
"n9y5i","#CF024","Xe hoa CF 024",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-024.jpg","Bình thường","Kích thước",3000000
"n9y5i","#CF024","Xe hoa CF 024",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-024.jpg","Lớn hơn (+30%)","Kích thước",3900000
"vd3ia","#E001","Hoa sự kiện E 001",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/hoa-su-kien-E-001.jpg","Bình thường","Kích thước",5000000
"vd3ia","#E001","Hoa sự kiện E 001",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/hoa-su-kien-E-001.jpg","Lớn hơn (+30%)","Kích thước",6500000
