"id","sku","name","description","short_description","breadcrumb","images","attribute_0_value","attribute_0_name","regular_price"
"6qwm","#SF2018-002","SF2018 002",,"
<p>CHÚC MỪNG</p>
<p>- Ngẫu hứng tây phương với Hướng Dương</p>
<p>- Nhận đặt hoa hết ngày 17/10, giao hàng 17-20/10/2018</p>
<p>- free giao nội thành HCM, ngoại thành + 50k</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/SF2018-002.JPG","Bình thường","Kích thước",2000000
"6qwm","#SF2018-002","SF2018 002",,"
<p>CHÚC MỪNG</p>
<p>- Ngẫu hứng tây phương với Hướng Dương</p>
<p>- Nhận đặt hoa hết ngày 17/10, giao hàng 17-20/10/2018</p>
<p>- free giao nội thành HCM, ngoại thành + 50k</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/SF2018-002.JPG","Lớn hơn (+30%)","Kích thước",2600000
"aa2zu","#V2018-002","V2018 002",,"
<p>BÌNH HOA CỔ ĐIỂN 3 MẶT</p>
<p>- Sang trọng với địa la, trái cây.......cùng với hoa lá phụ liệu khác</p>
<p>- free giao hàng nội thành HCM, ngoại thành +50k</p>
<p>- Nhận đơn hàng hết ngày 17/10, giao hàng 17-20/10/2018</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/V2018-002.jpg","Bình thường","Kích thước",3000000
"aa2zu","#V2018-002","V2018 002",,"
<p>BÌNH HOA CỔ ĐIỂN 3 MẶT</p>
<p>- Sang trọng với địa la, trái cây.......cùng với hoa lá phụ liệu khác</p>
<p>- free giao hàng nội thành HCM, ngoại thành +50k</p>
<p>- Nhận đơn hàng hết ngày 17/10, giao hàng 17-20/10/2018</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/V2018-002.jpg","Lớn hơn (+30%)","Kích thước",3900000
"clfhh","#SF2018-006","SF2018 006",,"
<p>CHÚC MỪNG</p>
<p>- Lan Mokara, Thiên Điểu, Hồng Môn, lily sự sang trọng của hoa HỒ ĐIỆP, cùng hoa lá phụ khác</p>
<p>- Nhận đặt hàng hết ngày 17/10, giao hàng 17-20/10/2018</p>
<p>- Free giao hàng nội thành, ngoại thành + 50k</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/SF2018-006.JPG","Bình thường","Kích thước",3000000
"clfhh","#SF2018-006","SF2018 006",,"
<p>CHÚC MỪNG</p>
<p>- Lan Mokara, Thiên Điểu, Hồng Môn, lily sự sang trọng của hoa HỒ ĐIỆP, cùng hoa lá phụ khác</p>
<p>- Nhận đặt hàng hết ngày 17/10, giao hàng 17-20/10/2018</p>
<p>- Free giao hàng nội thành, ngoại thành + 50k</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/SF2018-006.JPG","Lớn hơn (+30%)","Kích thước",3900000
"hjgha","#V2018-001","V2018 001",,"
<p>BÌNH HOA CỔ ĐIỂN 4 MẶT</p>
<p>- Hồng và các hoa lá phụ liệu khác</p>
<p>- free giao nội thành, ngoại thành +50k</p>
<p>- Nhận đặt hoa hôm nay đến hết 17/10, giao hàng 17-20/10/2018</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/V2018-001.jpg","Bình thường","Kích thước",3000000
"hjgha","#V2018-001","V2018 001",,"
<p>BÌNH HOA CỔ ĐIỂN 4 MẶT</p>
<p>- Hồng và các hoa lá phụ liệu khác</p>
<p>- free giao nội thành, ngoại thành +50k</p>
<p>- Nhận đặt hoa hôm nay đến hết 17/10, giao hàng 17-20/10/2018</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/V2018-001.jpg","Lớn hơn (+30%)","Kích thước",3900000
"z8vm","#OR1050","Hoa Lan Hồ Điệp OR 1050","<p style=""text-align: justify;"">LAN HỒ ĐIỆP được mệnh danh là “ Nữ hoàng của các loài hoa”,&nbsp;không chỉ có ý nghĩa là sự cao sang, quý phái mà còn là sứ giả truyền tải cảm xúc một cách nhẹ nhàng, hoa còn mang đến cho chúng ta vẻ đẹp tinh khiết của tự nhiên, nét quyến rũ cho không gian sống.</p>
<p style=""text-align: justify;"">Ngày nay người ta chon LAN HỒ ĐIỆP để tặng nhau vào những dịp khai trương, sinh nhật, hay thăng quan tiến chức...&nbsp;Đặc&nbsp;biệt là dịp&nbsp;mừng xuân<strong>&nbsp;</strong>mới<strong>&nbsp;</strong>như một lời chúc tốt đẹp nhất !</p>
<p style=""text-align: justify;""><strong>Ý nghĩa lan Hồ&nbsp;Điệp&nbsp;trắng:</strong>&nbsp;Là biểu tượng của sự ngây thơ, xinh đẹp và trang trọng. Bạn có thể dùng LAN HỒ ĐIỆP trắng làm món quà để tặng cho người thân yêu của mình trong những dịp đặc biệt.</p>
<p style=""text-align: justify;""><strong>Lưu ý:&nbsp;</strong><em>Giá&nbsp;hoa đã bao gồm chậu và trang&nbsp;trí,&nbsp;giao hoa miễn phí trong nội thành TP.HCM.&nbsp;</em></p>
","
<p><span style=""color:#008000;""></span></p>
<p>Chậu Lan Hồ Điệp 1 cành trắng.</p>
<p><strong><font color=""#008000"">TIÊU CHUẨN KỸ&nbsp;THUẬT:&nbsp;</font></strong></p>
<p><b>- Cành&nbsp;từ 6 bông + 3 nụ trở lên.</b></p>
<p><b>- Thân&nbsp;cao từ 60cm.</b></p>
<p><b>- Tuổi thọ&nbsp;khoảng 30 ngày</b></p>
<p><span style=""color:#000000;""></span></p>
","Hoa lan>Hoa lan hồ điệp","https://hoatuoi360.com/contents/images/Products/Phong%20lan%20-%20%C4%90%E1%BB%8Ba%20lan/OR-1050.jpg","Bình thường","Kích thước",300000
"z8vm","#OR1050","Hoa Lan Hồ Điệp OR 1050","<p style=""text-align: justify;"">LAN HỒ ĐIỆP được mệnh danh là “ Nữ hoàng của các loài hoa”,&nbsp;không chỉ có ý nghĩa là sự cao sang, quý phái mà còn là sứ giả truyền tải cảm xúc một cách nhẹ nhàng, hoa còn mang đến cho chúng ta vẻ đẹp tinh khiết của tự nhiên, nét quyến rũ cho không gian sống.</p>
<p style=""text-align: justify;"">Ngày nay người ta chon LAN HỒ ĐIỆP để tặng nhau vào những dịp khai trương, sinh nhật, hay thăng quan tiến chức...&nbsp;Đặc&nbsp;biệt là dịp&nbsp;mừng xuân<strong>&nbsp;</strong>mới<strong>&nbsp;</strong>như một lời chúc tốt đẹp nhất !</p>
<p style=""text-align: justify;""><strong>Ý nghĩa lan Hồ&nbsp;Điệp&nbsp;trắng:</strong>&nbsp;Là biểu tượng của sự ngây thơ, xinh đẹp và trang trọng. Bạn có thể dùng LAN HỒ ĐIỆP trắng làm món quà để tặng cho người thân yêu của mình trong những dịp đặc biệt.</p>
<p style=""text-align: justify;""><strong>Lưu ý:&nbsp;</strong><em>Giá&nbsp;hoa đã bao gồm chậu và trang&nbsp;trí,&nbsp;giao hoa miễn phí trong nội thành TP.HCM.&nbsp;</em></p>
","
<p><span style=""color:#008000;""></span></p>
<p>Chậu Lan Hồ Điệp 1 cành trắng.</p>
<p><strong><font color=""#008000"">TIÊU CHUẨN KỸ&nbsp;THUẬT:&nbsp;</font></strong></p>
<p><b>- Cành&nbsp;từ 6 bông + 3 nụ trở lên.</b></p>
<p><b>- Thân&nbsp;cao từ 60cm.</b></p>
<p><b>- Tuổi thọ&nbsp;khoảng 30 ngày</b></p>
<p><span style=""color:#000000;""></span></p>
","Hoa lan>Hoa lan hồ điệp","https://hoatuoi360.com/contents/images/Products/Phong%20lan%20-%20%C4%90%E1%BB%8Ba%20lan/OR-1050.jpg","Lớn hơn (+30%)","Kích thước",390000
