"id","sku","name","description","short_description","breadcrumb","images","attribute_0_value","attribute_0_name","regular_price"
"umrh","#BK053","Hoa giỏ BK 053",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-053.jpg","Bình thường","Kích thước",1000000
"umrh","#BK053","Hoa giỏ BK 053",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-053.jpg","Lớn hơn (+30%)","Kích thước",1300000
"32vvd","#BK054","Hoa giỏ BK 054",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-054.jpg","Bình thường","Kích thước",1900000
"32vvd","#BK054","Hoa giỏ BK 054",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-054.jpg","Lớn hơn (+30%)","Kích thước",2470000
"sfgj","#BK055","Hoa giỏ BK 055",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-055.jpg","Bình thường","Kích thước",900000
"sfgj","#BK055","Hoa giỏ BK 055",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-055.jpg","Lớn hơn (+30%)","Kích thước",1170000
"rszbe","#BK074","Hoa giỏ BK 074",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-056.jpg","Bình thường","Kích thước",500000
"rszbe","#BK074","Hoa giỏ BK 074",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-056.jpg","Lớn hơn (+30%)","Kích thước",650000
"u7gw","#BK200","Hoa giỏ BK 200",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-057.jpg","Bình thường","Kích thước",500000
"u7gw","#BK200","Hoa giỏ BK 200",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-057.jpg","Lớn hơn (+30%)","Kích thước",650000
"dqmwz9","#BK201","Hoa giỏ BK 201",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-058.jpg","Bình thường","Kích thước",900000
"dqmwz9","#BK201","Hoa giỏ BK 201",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-058.jpg","Lớn hơn (+30%)","Kích thước",1170000
"pg2gd","#BK202","Hoa giỏ BK 202",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-060.jpg","Bình thường","Kích thước",900000
"pg2gd","#BK202","Hoa giỏ BK 202",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-060.jpg","Lớn hơn (+30%)","Kích thước",1170000
"g80qr","#BK203","Hoa giỏ BK 203",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-061.jpg","Bình thường","Kích thước",1900000
"g80qr","#BK203","Hoa giỏ BK 203",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-061.jpg","Lớn hơn (+30%)","Kích thước",2470000
"6gouv","#BK204","Hoa giỏ BK 204",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-062.jpg","Bình thường","Kích thước",1500000
"6gouv","#BK204","Hoa giỏ BK 204",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-062.jpg","Lớn hơn (+30%)","Kích thước",1950000
"xmgue","#BK205","Hoa giỏ BK 205",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-063.jpg","Bình thường","Kích thước",1500000
"xmgue","#BK205","Hoa giỏ BK 205",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-063.jpg","Lớn hơn (+30%)","Kích thước",1950000
"lbuah","#BK206","Hoa giỏ BK 206",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-066.jpg","Bình thường","Kích thước",500000
"lbuah","#BK206","Hoa giỏ BK 206",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-066.jpg","Lớn hơn (+30%)","Kích thước",650000
"6zlm6","#BK207","Hoa giỏ BK 207",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-067.jpg","Bình thường","Kích thước",600000
"6zlm6","#BK207","Hoa giỏ BK 207",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-067.jpg","Lớn hơn (+30%)","Kích thước",780000
"3kmf","#BK208","Hoa giỏ BK 208",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-068.jpg","Bình thường","Kích thước",600000
"3kmf","#BK208","Hoa giỏ BK 208",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-068.jpg","Lớn hơn (+30%)","Kích thước",780000
"mr25r","#BK209","Hoa giỏ BK 209",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-071.jpg","Bình thường","Kích thước",500000
"mr25r","#BK209","Hoa giỏ BK 209",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-071.jpg","Lớn hơn (+30%)","Kích thước",650000
"61r8","#BK210","Hoa giỏ BK 210",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-073.jpg","Bình thường","Kích thước",600000
"61r8","#BK210","Hoa giỏ BK 210",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-073.jpg","Lớn hơn (+30%)","Kích thước",780000
"fikpn","#BK211","Hoa giỏ BK 211",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-074.jpg","Bình thường","Kích thước",700000
"fikpn","#BK211","Hoa giỏ BK 211",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-074.jpg","Lớn hơn (+30%)","Kích thước",910000
"6zv2m","#BK212","Hoa giỏ BK 212",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-075.jpg","Bình thường","Kích thước",800000
"6zv2m","#BK212","Hoa giỏ BK 212",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-075.jpg","Lớn hơn (+30%)","Kích thước",1040000
"4elul","#BK0213","Hoa giỏ BK 0 213",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-078.jpg","Bình thường","Kích thước",1500000
"4elul","#BK0213","Hoa giỏ BK 0 213",,"
","Hoa giỏ","https://hoatuoi360.com/contents/images/Products/Hoa%20Gio/hoa-gio-BK-(L)-078.jpg","Lớn hơn (+30%)","Kích thước",1950000
